sample_id,seed,trial,result,is_head,cumulative_heads,relative_frequency_heads
sample_2,1702,601,H,True,315,0.5241264559068219
sample_2,1702,602,H,True,316,0.5249169435215947
sample_2,1702,603,H,True,317,0.5257048092868989
sample_2,1702,604,T,False,317,0.5248344370860927
sample_2,1702,605,T,False,317,0.5239669421487604
sample_2,1702,606,H,True,318,0.5247524752475248
sample_2,1702,607,H,True,319,0.5255354200988468
sample_2,1702,608,H,True,320,0.5263157894736842
sample_2,1702,609,H,True,321,0.5270935960591133
sample_2,1702,610,H,True,322,0.5278688524590164
sample_2,1702,611,H,True,323,0.5286415711947627
sample_2,1702,612,H,True,324,0.5294117647058824
sample_2,1702,613,H,True,325,0.5301794453507341
sample_2,1702,614,T,False,325,0.5293159609120521
sample_2,1702,615,T,False,325,0.5284552845528455
sample_2,1702,616,H,True,326,0.5292207792207793
sample_2,1702,617,H,True,327,0.5299837925445705
sample_2,1702,618,T,False,327,0.529126213592233
sample_2,1702,619,T,False,327,0.5282714054927302
sample_2,1702,620,T,False,327,0.5274193548387097
sample_2,1702,621,T,False,327,0.5265700483091788
sample_2,1702,622,T,False,327,0.5257234726688103
sample_2,1702,623,H,True,328,0.5264847512038523
sample_2,1702,624,H,True,329,0.5272435897435898
sample_2,1702,625,H,True,330,0.528
sample_2,1702,626,H,True,331,0.5287539936102237
sample_2,1702,627,H,True,332,0.529505582137161
sample_2,1702,628,H,True,333,0.5302547770700637
sample_2,1702,629,H,True,334,0.5310015898251192
sample_2,1702,630,H,True,335,0.5317460317460317
sample_2,1702,631,H,True,336,0.5324881141045958
sample_2,1702,632,T,False,336,0.5316455696202531
sample_2,1702,633,T,False,336,0.5308056872037915
sample_2,1702,634,T,False,336,0.5299684542586751
sample_2,1702,635,H,True,337,0.5307086614173229
sample_2,1702,636,T,False,337,0.529874213836478
sample_2,1702,637,H,True,338,0.5306122448979592
sample_2,1702,638,H,True,339,0.5313479623824452
sample_2,1702,639,H,True,340,0.5320813771517997
sample_2,1702,640,T,False,340,0.53125
sample_2,1702,641,H,True,341,0.53198127925117
sample_2,1702,642,T,False,341,0.5311526479750779
sample_2,1702,643,H,True,342,0.5318818040435459
sample_2,1702,644,H,True,343,0.532608695652174
sample_2,1702,645,H,True,344,0.5333333333333333
sample_2,1702,646,T,False,344,0.5325077399380805
sample_2,1702,647,T,False,344,0.5316846986089645
sample_2,1702,648,T,False,344,0.5308641975308642
sample_2,1702,649,H,True,345,0.5315870570107858
sample_2,1702,650,T,False,345,0.5307692307692308
sample_2,1702,651,T,False,345,0.5299539170506913
sample_2,1702,652,T,False,345,0.5291411042944786
sample_2,1702,653,H,True,346,0.5298621745788668
sample_2,1702,654,H,True,347,0.5305810397553516
sample_2,1702,655,T,False,347,0.5297709923664122
sample_2,1702,656,T,False,347,0.5289634146341463
sample_2,1702,657,H,True,348,0.5296803652968036
sample_2,1702,658,T,False,348,0.5288753799392097
sample_2,1702,659,T,False,348,0.5280728376327769
sample_2,1702,660,T,False,348,0.5272727272727272
sample_2,1702,661,T,False,348,0.5264750378214826
sample_2,1702,662,T,False,348,0.525679758308157
sample_2,1702,663,H,True,349,0.526395173453997
sample_2,1702,664,T,False,349,0.5256024096385542
sample_2,1702,665,T,False,349,0.524812030075188
sample_2,1702,666,T,False,349,0.524024024024024
sample_2,1702,667,H,True,350,0.5247376311844077
sample_2,1702,668,T,False,350,0.5239520958083832
sample_2,1702,669,H,True,351,0.5246636771300448
sample_2,1702,670,H,True,352,0.5253731343283582
sample_2,1702,671,H,True,353,0.526080476900149
sample_2,1702,672,T,False,353,0.5252976190476191
sample_2,1702,673,H,True,354,0.5260029717682021
sample_2,1702,674,T,False,354,0.5252225519287834
sample_2,1702,675,T,False,354,0.5244444444444445
sample_2,1702,676,H,True,355,0.5251479289940828
sample_2,1702,677,H,True,356,0.5258493353028065
sample_2,1702,678,H,True,357,0.5265486725663717
sample_2,1702,679,H,True,358,0.5272459499263623
sample_2,1702,680,H,True,359,0.5279411764705882
sample_2,1702,681,T,False,359,0.527165932452276
sample_2,1702,682,H,True,360,0.5278592375366569
sample_2,1702,683,H,True,361,0.5285505124450952
sample_2,1702,684,H,True,362,0.5292397660818714
sample_2,1702,685,H,True,363,0.5299270072992701
sample_2,1702,686,H,True,364,0.5306122448979592
sample_2,1702,687,T,False,364,0.529839883551674
sample_2,1702,688,T,False,364,0.5290697674418605
sample_2,1702,689,T,False,364,0.5283018867924528
sample_2,1702,690,T,False,364,0.527536231884058
sample_2,1702,691,H,True,365,0.5282199710564399
sample_2,1702,692,H,True,366,0.5289017341040463
sample_2,1702,693,T,False,366,0.5281385281385281
sample_2,1702,694,T,False,366,0.5273775216138329
sample_2,1702,695,T,False,366,0.5266187050359712
sample_2,1702,696,T,False,366,0.5258620689655172
sample_2,1702,697,T,False,366,0.5251076040172167
sample_2,1702,698,T,False,366,0.5243553008595988
sample_2,1702,699,T,False,366,0.5236051502145923
sample_2,1702,700,H,True,367,0.5242857142857142
sample_2,1702,701,T,False,367,0.5235378031383737
sample_2,1702,702,H,True,368,0.5242165242165242
sample_2,1702,703,T,False,368,0.5234708392603129
sample_2,1702,704,H,True,369,0.5241477272727273
sample_2,1702,705,T,False,369,0.5234042553191489
sample_2,1702,706,T,False,369,0.5226628895184136
sample_2,1702,707,T,False,369,0.521923620933522
sample_2,1702,708,T,False,369,0.5211864406779662
sample_2,1702,709,T,False,369,0.5204513399153737
sample_2,1702,710,H,True,370,0.5211267605633803
sample_2,1702,711,T,False,370,0.5203938115330521
sample_2,1702,712,T,False,370,0.5196629213483146
sample_2,1702,713,H,True,371,0.520336605890603
sample_2,1702,714,H,True,372,0.5210084033613446
sample_2,1702,715,H,True,373,0.5216783216783217
sample_2,1702,716,T,False,373,0.520949720670391
sample_2,1702,717,H,True,374,0.5216178521617852
sample_2,1702,718,H,True,375,0.5222841225626741
sample_2,1702,719,H,True,376,0.5229485396383866
sample_2,1702,720,H,True,377,0.5236111111111111
sample_2,1702,721,H,True,378,0.5242718446601942
sample_2,1702,722,H,True,379,0.5249307479224377
sample_2,1702,723,T,False,379,0.5242047026279392
sample_2,1702,724,H,True,380,0.5248618784530387
sample_2,1702,725,H,True,381,0.5255172413793103
sample_2,1702,726,H,True,382,0.5261707988980716
sample_2,1702,727,T,False,382,0.5254470426409904
sample_2,1702,728,T,False,382,0.5247252747252747
sample_2,1702,729,T,False,382,0.52400548696845
sample_2,1702,730,H,True,383,0.5246575342465754
sample_2,1702,731,H,True,384,0.5253077975376197
sample_2,1702,732,H,True,385,0.5259562841530054
sample_2,1702,733,H,True,386,0.5266030013642565
sample_2,1702,734,H,True,387,0.5272479564032697
sample_2,1702,735,H,True,388,0.527891156462585
sample_2,1702,736,H,True,389,0.5285326086956522
sample_2,1702,737,H,True,390,0.5291723202170964
sample_2,1702,738,T,False,390,0.5284552845528455
sample_2,1702,739,T,False,390,0.5277401894451962
sample_2,1702,740,T,False,390,0.527027027027027
sample_2,1702,741,H,True,391,0.5276653171390013
sample_2,1702,742,H,True,392,0.5283018867924528
sample_2,1702,743,T,False,392,0.5275908479138627
sample_2,1702,744,H,True,393,0.5282258064516129
sample_2,1702,745,T,False,393,0.5275167785234899
sample_2,1702,746,T,False,393,0.5268096514745308
sample_2,1702,747,T,False,393,0.5261044176706827
sample_2,1702,748,H,True,394,0.5267379679144385
sample_2,1702,749,H,True,395,0.527369826435247
sample_2,1702,750,H,True,396,0.528
sample_2,1702,751,T,False,396,0.5272969374167776
sample_2,1702,752,T,False,396,0.526595744680851
sample_2,1702,753,H,True,397,0.5272244355909694
sample_2,1702,754,H,True,398,0.5278514588859416
sample_2,1702,755,T,False,398,0.5271523178807948
sample_2,1702,756,H,True,399,0.5277777777777778
sample_2,1702,757,T,False,399,0.5270805812417437
sample_2,1702,758,T,False,399,0.5263852242744064
sample_2,1702,759,T,False,399,0.525691699604743
sample_2,1702,760,T,False,399,0.525
sample_2,1702,761,H,True,400,0.5256241787122208
sample_2,1702,762,H,True,401,0.526246719160105
sample_2,1702,763,T,False,401,0.5255570117955439
sample_2,1702,764,H,True,402,0.5261780104712042
sample_2,1702,765,T,False,402,0.5254901960784314
sample_2,1702,766,T,False,402,0.5248041775456919
sample_2,1702,767,H,True,403,0.5254237288135594
sample_2,1702,768,H,True,404,0.5260416666666666
sample_2,1702,769,T,False,404,0.5253576072821846
sample_2,1702,770,T,False,404,0.5246753246753246
sample_2,1702,771,T,False,404,0.5239948119325551
sample_2,1702,772,H,True,405,0.5246113989637305
sample_2,1702,773,H,True,406,0.5252263906856404
sample_2,1702,774,H,True,407,0.5258397932816538
sample_2,1702,775,H,True,408,0.5264516129032258
sample_2,1702,776,T,False,408,0.5257731958762887
sample_2,1702,777,H,True,409,0.5263835263835264
sample_2,1702,778,T,False,409,0.525706940874036
sample_2,1702,779,T,False,409,0.5250320924261874
sample_2,1702,780,T,False,409,0.5243589743589744
sample_2,1702,781,T,False,409,0.5236875800256082
sample_2,1702,782,T,False,409,0.5230179028132992
sample_2,1702,783,H,True,410,0.5236270753512133
sample_2,1702,784,T,False,410,0.5229591836734694
sample_2,1702,785,T,False,410,0.5222929936305732
sample_2,1702,786,H,True,411,0.5229007633587787
sample_2,1702,787,T,False,411,0.5222363405336722
sample_2,1702,788,T,False,411,0.5215736040609137
sample_2,1702,789,H,True,412,0.5221799746514575
sample_2,1702,790,H,True,413,0.5227848101265823
sample_2,1702,791,T,False,413,0.5221238938053098
sample_2,1702,792,T,False,413,0.5214646464646465
sample_2,1702,793,T,False,413,0.5208070617906684
sample_2,1702,794,T,False,413,0.5201511335012594
sample_2,1702,795,T,False,413,0.519496855345912
sample_2,1702,796,H,True,414,0.5201005025125628
sample_2,1702,797,H,True,415,0.520702634880803
sample_2,1702,798,T,False,415,0.5200501253132832
sample_2,1702,799,T,False,415,0.5193992490613266
sample_2,1702,800,T,False,415,0.51875
sample_2,1702,801,H,True,416,0.519350811485643
sample_2,1702,802,H,True,417,0.5199501246882793
sample_2,1702,803,H,True,418,0.5205479452054794
sample_2,1702,804,H,True,419,0.5211442786069652
sample_2,1702,805,H,True,420,0.5217391304347826
sample_2,1702,806,H,True,421,0.5223325062034739
sample_2,1702,807,H,True,422,0.5229244114002478
sample_2,1702,808,H,True,423,0.5235148514851485
sample_2,1702,809,H,True,424,0.5241038318912238
sample_2,1702,810,H,True,425,0.5246913580246914
sample_2,1702,811,H,True,426,0.5252774352651048
sample_2,1702,812,H,True,427,0.5258620689655172
sample_2,1702,813,T,False,427,0.5252152521525215
sample_2,1702,814,H,True,428,0.5257985257985258
sample_2,1702,815,T,False,428,0.5251533742331288
sample_2,1702,816,H,True,429,0.5257352941176471
sample_2,1702,817,T,False,429,0.5250917992656059
sample_2,1702,818,H,True,430,0.5256723716381418
sample_2,1702,819,H,True,431,0.5262515262515263
sample_2,1702,820,H,True,432,0.526829268292683
sample_2,1702,821,T,False,432,0.5261875761266748
sample_2,1702,822,T,False,432,0.5255474452554745
sample_2,1702,823,H,True,433,0.5261239368165249
sample_2,1702,824,H,True,434,0.5266990291262136
sample_2,1702,825,T,False,434,0.526060606060606
sample_2,1702,826,T,False,434,0.5254237288135594
sample_2,1702,827,T,False,434,0.524788391777509
sample_2,1702,828,T,False,434,0.5241545893719807
sample_2,1702,829,T,False,434,0.5235223160434258
sample_2,1702,830,T,False,434,0.5228915662650603
sample_2,1702,831,T,False,434,0.5222623345367028
sample_2,1702,832,T,False,434,0.5216346153846154
sample_2,1702,833,H,True,435,0.5222088835534213
sample_2,1702,834,T,False,435,0.5215827338129496
sample_2,1702,835,T,False,435,0.5209580838323353
sample_2,1702,836,H,True,436,0.5215311004784688
sample_2,1702,837,H,True,437,0.5221027479091995
sample_2,1702,838,H,True,438,0.522673031026253
sample_2,1702,839,H,True,439,0.5232419547079857
sample_2,1702,840,H,True,440,0.5238095238095238
sample_2,1702,841,T,False,440,0.5231866825208086
sample_2,1702,842,T,False,440,0.5225653206650831
sample_2,1702,843,H,True,441,0.5231316725978647
sample_2,1702,844,T,False,441,0.5225118483412322
sample_2,1702,845,H,True,442,0.5230769230769231
sample_2,1702,846,T,False,442,0.5224586288416075
sample_2,1702,847,T,False,442,0.5218417945690673
sample_2,1702,848,T,False,442,0.5212264150943396
sample_2,1702,849,H,True,443,0.5217903415783275
sample_2,1702,850,T,False,443,0.5211764705882352
sample_2,1702,851,T,False,443,0.5205640423031728
sample_2,1702,852,T,False,443,0.5199530516431925
sample_2,1702,853,H,True,444,0.5205158264947245
sample_2,1702,854,H,True,445,0.5210772833723654
sample_2,1702,855,T,False,445,0.52046783625731
sample_2,1702,856,T,False,445,0.5198598130841121
sample_2,1702,857,T,False,445,0.5192532088681447
sample_2,1702,858,H,True,446,0.5198135198135199
sample_2,1702,859,H,True,447,0.5203725261932479
sample_2,1702,860,T,False,447,0.5197674418604651
sample_2,1702,861,H,True,448,0.5203252032520326
sample_2,1702,862,H,True,449,0.5208816705336426
sample_2,1702,863,T,False,449,0.5202780996523755
sample_2,1702,864,T,False,449,0.5196759259259259
sample_2,1702,865,T,False,449,0.5190751445086705
sample_2,1702,866,H,True,450,0.5196304849884527
sample_2,1702,867,T,False,450,0.5190311418685121
sample_2,1702,868,T,False,450,0.5184331797235023
sample_2,1702,869,T,False,450,0.5178365937859609
sample_2,1702,870,T,False,450,0.5172413793103449
sample_2,1702,871,T,False,450,0.5166475315729047
sample_2,1702,872,H,True,451,0.5172018348623854
sample_2,1702,873,T,False,451,0.5166093928980527
sample_2,1702,874,H,True,452,0.517162471395881
sample_2,1702,875,T,False,452,0.5165714285714286
sample_2,1702,876,T,False,452,0.5159817351598174
sample_2,1702,877,H,True,453,0.5165336374002281
sample_2,1702,878,H,True,454,0.5170842824601367
sample_2,1702,879,H,True,455,0.5176336746302617
sample_2,1702,880,T,False,455,0.5170454545454546
sample_2,1702,881,T,False,455,0.5164585698070374
sample_2,1702,882,T,False,455,0.5158730158730159
sample_2,1702,883,T,False,455,0.5152887882219706
sample_2,1702,884,T,False,455,0.5147058823529411
sample_2,1702,885,H,True,456,0.5152542372881356
sample_2,1702,886,H,True,457,0.5158013544018059
sample_2,1702,887,H,True,458,0.5163472378804961
sample_2,1702,888,T,False,458,0.5157657657657657
sample_2,1702,889,T,False,458,0.515185601799775
sample_2,1702,890,T,False,458,0.5146067415730337
sample_2,1702,891,T,False,458,0.5140291806958474
sample_2,1702,892,H,True,459,0.5145739910313901
sample_2,1702,893,H,True,460,0.5151175811870101
sample_2,1702,894,T,False,460,0.5145413870246085
sample_2,1702,895,H,True,461,0.5150837988826815
sample_2,1702,896,H,True,462,0.515625
sample_2,1702,897,H,True,463,0.5161649944258639
sample_2,1702,898,T,False,463,0.5155902004454342
sample_2,1702,899,H,True,464,0.5161290322580645
sample_2,1702,900,H,True,465,0.5166666666666667
sample_2,1702,901,H,True,466,0.5172031076581576
sample_2,1702,902,H,True,467,0.5177383592017738
sample_2,1702,903,H,True,468,0.5182724252491694
sample_2,1702,904,T,False,468,0.5176991150442478
sample_2,1702,905,H,True,469,0.518232044198895
sample_2,1702,906,T,False,469,0.5176600441501104
sample_2,1702,907,H,True,470,0.5181918412348401
sample_2,1702,908,H,True,471,0.5187224669603524
sample_2,1702,909,T,False,471,0.5181518151815182
sample_2,1702,910,T,False,471,0.5175824175824176
sample_2,1702,911,H,True,472,0.5181119648737651
sample_2,1702,912,H,True,473,0.518640350877193
sample_2,1702,913,T,False,473,0.5180722891566265
sample_2,1702,914,H,True,474,0.5185995623632386
sample_2,1702,915,H,True,475,0.5191256830601093
sample_2,1702,916,T,False,475,0.5185589519650655
sample_2,1702,917,H,True,476,0.5190839694656488
sample_2,1702,918,T,False,476,0.5185185185185185
sample_2,1702,919,H,True,477,0.5190424374319913
sample_2,1702,920,H,True,478,0.5195652173913043
sample_2,1702,921,T,False,478,0.5190010857763301
sample_2,1702,922,T,False,478,0.5184381778741866
sample_2,1702,923,H,True,479,0.5189599133261105
sample_2,1702,924,T,False,479,0.5183982683982684
sample_2,1702,925,H,True,480,0.518918918918919
sample_2,1702,926,T,False,480,0.5183585313174947
sample_2,1702,927,T,False,480,0.517799352750809
sample_2,1702,928,H,True,481,0.5183189655172413
sample_2,1702,929,H,True,482,0.5188374596340151
sample_2,1702,930,H,True,483,0.5193548387096775
sample_2,1702,931,H,True,484,0.5198711063372717
sample_2,1702,932,H,True,485,0.5203862660944206
sample_2,1702,933,H,True,486,0.5209003215434084
sample_2,1702,934,H,True,487,0.5214132762312634
sample_2,1702,935,T,False,487,0.520855614973262
sample_2,1702,936,T,False,487,0.5202991452991453
sample_2,1702,937,H,True,488,0.5208110992529349
sample_2,1702,938,H,True,489,0.5213219616204691
sample_2,1702,939,T,False,489,0.5207667731629393
sample_2,1702,940,H,True,490,0.5212765957446809
sample_2,1702,941,H,True,491,0.5217853347502657
sample_2,1702,942,T,False,491,0.5212314225053079
sample_2,1702,943,T,False,491,0.5206786850477201
sample_2,1702,944,H,True,492,0.5211864406779662
sample_2,1702,945,H,True,493,0.5216931216931217
sample_2,1702,946,H,True,494,0.5221987315010571
sample_2,1702,947,H,True,495,0.5227032734952481
sample_2,1702,948,H,True,496,0.5232067510548524
sample_2,1702,949,H,True,497,0.523709167544784
sample_2,1702,950,T,False,497,0.5231578947368422
sample_2,1702,951,T,False,497,0.5226077812828601
sample_2,1702,952,T,False,497,0.5220588235294118
sample_2,1702,953,T,False,497,0.521511017838405
sample_2,1702,954,T,False,497,0.5209643605870021
sample_2,1702,955,T,False,497,0.5204188481675392
sample_2,1702,956,H,True,498,0.5209205020920502
sample_2,1702,957,H,True,499,0.5214211076280042
sample_2,1702,958,H,True,500,0.5219206680584552
sample_2,1702,959,T,False,500,0.5213764337851929
sample_2,1702,960,T,False,500,0.5208333333333334
sample_2,1702,961,H,True,501,0.5213319458896982
sample_2,1702,962,T,False,501,0.5207900207900208
sample_2,1702,963,T,False,501,0.5202492211838006
sample_2,1702,964,H,True,502,0.520746887966805
sample_2,1702,965,T,False,502,0.5202072538860104
sample_2,1702,966,H,True,503,0.520703933747412
sample_2,1702,967,T,False,503,0.5201654601861427
sample_2,1702,968,T,False,503,0.5196280991735537
sample_2,1702,969,T,False,503,0.5190918472652218
sample_2,1702,970,H,True,504,0.5195876288659794
sample_2,1702,971,T,False,504,0.5190525231719877
sample_2,1702,972,H,True,505,0.5195473251028807
sample_2,1702,973,H,True,506,0.5200411099691675
sample_2,1702,974,H,True,507,0.5205338809034907
sample_2,1702,975,H,True,508,0.521025641025641
sample_2,1702,976,H,True,509,0.5215163934426229
sample_2,1702,977,T,False,509,0.5209825997952917
sample_2,1702,978,H,True,510,0.5214723926380368
sample_2,1702,979,T,False,510,0.5209397344228804
sample_2,1702,980,H,True,511,0.5214285714285715
sample_2,1702,981,T,False,511,0.5208970438328236
sample_2,1702,982,H,True,512,0.5213849287169042
sample_2,1702,983,H,True,513,0.5218718209562564
sample_2,1702,984,T,False,513,0.5213414634146342
sample_2,1702,985,T,False,513,0.5208121827411167
sample_2,1702,986,H,True,514,0.5212981744421906
sample_2,1702,987,H,True,515,0.5217831813576495
sample_2,1702,988,T,False,515,0.521255060728745
sample_2,1702,989,T,False,515,0.5207280080889788
sample_2,1702,990,H,True,516,0.5212121212121212
sample_2,1702,991,H,True,517,0.5216952573158425
sample_2,1702,992,H,True,518,0.5221774193548387
sample_2,1702,993,T,False,518,0.5216515609264853
sample_2,1702,994,H,True,519,0.5221327967806841
sample_2,1702,995,H,True,520,0.5226130653266332
sample_2,1702,996,H,True,521,0.5230923694779116
sample_2,1702,997,H,True,522,0.5235707121364093
sample_2,1702,998,H,True,523,0.5240480961923848
sample_2,1702,999,T,False,523,0.5235235235235235
sample_2,1702,1000,T,False,523,0.523
sample_2,1702,1001,H,True,524,0.5234765234765235
sample_2,1702,1002,H,True,525,0.5239520958083832
sample_2,1702,1003,T,False,525,0.5234297108673978
sample_2,1702,1004,H,True,526,0.5239043824701195
sample_2,1702,1005,H,True,527,0.5243781094527363
sample_2,1702,1006,H,True,528,0.5248508946322068
sample_2,1702,1007,T,False,528,0.5243296921549155
sample_2,1702,1008,H,True,529,0.5248015873015873
sample_2,1702,1009,T,False,529,0.5242814667988107
sample_2,1702,1010,H,True,530,0.5247524752475248
sample_2,1702,1011,H,True,531,0.5252225519287834
sample_2,1702,1012,H,True,532,0.525691699604743
sample_2,1702,1013,H,True,533,0.5261599210266535
sample_2,1702,1014,H,True,534,0.5266272189349113
sample_2,1702,1015,H,True,535,0.5270935960591133
sample_2,1702,1016,T,False,535,0.5265748031496063
sample_2,1702,1017,H,True,536,0.5270403146509341
sample_2,1702,1018,T,False,536,0.5265225933202358
sample_2,1702,1019,H,True,537,0.5269872423945045
sample_2,1702,1020,H,True,538,0.5274509803921569
sample_2,1702,1021,H,True,539,0.5279138099902057
sample_2,1702,1022,T,False,539,0.5273972602739726
sample_2,1702,1023,H,True,540,0.5278592375366569
sample_2,1702,1024,H,True,541,0.5283203125
sample_2,1702,1025,H,True,542,0.5287804878048781
sample_2,1702,1026,T,False,542,0.5282651072124757
sample_2,1702,1027,T,False,542,0.5277507302823758
sample_2,1702,1028,T,False,542,0.5272373540856031
sample_2,1702,1029,H,True,543,0.5276967930029155
sample_2,1702,1030,T,False,543,0.5271844660194175
sample_2,1702,1031,H,True,544,0.527643064985451
sample_2,1702,1032,H,True,545,0.5281007751937985
sample_2,1702,1033,H,True,546,0.5285575992255567
sample_2,1702,1034,H,True,547,0.5290135396518375
sample_2,1702,1035,H,True,548,0.5294685990338164
sample_2,1702,1036,H,True,549,0.5299227799227799
sample_2,1702,1037,H,True,550,0.5303760848601736
sample_2,1702,1038,H,True,551,0.5308285163776493
sample_2,1702,1039,H,True,552,0.5312800769971127
sample_2,1702,1040,T,False,552,0.5307692307692308
sample_2,1702,1041,T,False,552,0.5302593659942363
sample_2,1702,1042,T,False,552,0.5297504798464492
sample_2,1702,1043,T,False,552,0.5292425695110259
sample_2,1702,1044,H,True,553,0.5296934865900383
sample_2,1702,1045,T,False,553,0.5291866028708134
sample_2,1702,1046,H,True,554,0.5296367112810707
sample_2,1702,1047,H,True,555,0.5300859598853869
sample_2,1702,1048,H,True,556,0.5305343511450382
sample_2,1702,1049,H,True,557,0.5309818875119161
sample_2,1702,1050,H,True,558,0.5314285714285715
sample_2,1702,1051,H,True,559,0.5318744053282588
sample_2,1702,1052,H,True,560,0.532319391634981
sample_2,1702,1053,T,False,560,0.5318138651471985
sample_2,1702,1054,H,True,561,0.532258064516129
sample_2,1702,1055,H,True,562,0.5327014218009478
sample_2,1702,1056,T,False,562,0.5321969696969697
sample_2,1702,1057,T,False,562,0.5316934720908231
sample_2,1702,1058,H,True,563,0.5321361058601134
sample_2,1702,1059,H,True,564,0.5325779036827195
sample_2,1702,1060,T,False,564,0.5320754716981132
sample_2,1702,1061,H,True,565,0.532516493873704
sample_2,1702,1062,H,True,566,0.5329566854990584
sample_2,1702,1063,H,True,567,0.5333960489181562
sample_2,1702,1064,H,True,568,0.5338345864661654
sample_2,1702,1065,T,False,568,0.5333333333333333
sample_2,1702,1066,H,True,569,0.5337711069418386
sample_2,1702,1067,H,True,570,0.5342080599812559
sample_2,1702,1068,H,True,571,0.5346441947565543
sample_2,1702,1069,H,True,572,0.5350795135640786
sample_2,1702,1070,T,False,572,0.5345794392523364
sample_2,1702,1071,T,False,572,0.5340802987861811
sample_2,1702,1072,H,True,573,0.5345149253731343
sample_2,1702,1073,H,True,574,0.5349487418452936
sample_2,1702,1074,T,False,574,0.5344506517690876
sample_2,1702,1075,H,True,575,0.5348837209302325
sample_2,1702,1076,H,True,576,0.5353159851301115
sample_2,1702,1077,H,True,577,0.5357474466109564
sample_2,1702,1078,T,False,577,0.5352504638218923
sample_2,1702,1079,H,True,578,0.535681186283596
sample_2,1702,1080,H,True,579,0.5361111111111111
sample_2,1702,1081,H,True,580,0.5365402405180388
sample_2,1702,1082,T,False,580,0.5360443622920518
sample_2,1702,1083,T,False,580,0.5355493998153278
sample_2,1702,1084,H,True,581,0.5359778597785978
sample_2,1702,1085,T,False,581,0.535483870967742
sample_2,1702,1086,H,True,582,0.5359116022099447
sample_2,1702,1087,H,True,583,0.5363385464581417
sample_2,1702,1088,T,False,583,0.5358455882352942
sample_2,1702,1089,T,False,583,0.5353535353535354
sample_2,1702,1090,H,True,584,0.5357798165137615
sample_2,1702,1091,H,True,585,0.536205316223648
sample_2,1702,1092,H,True,586,0.5366300366300366
sample_2,1702,1093,T,False,586,0.5361390667886551
sample_2,1702,1094,H,True,587,0.5365630712979891
sample_2,1702,1095,H,True,588,0.536986301369863
sample_2,1702,1096,T,False,588,0.5364963503649635
sample_2,1702,1097,H,True,589,0.536918869644485
sample_2,1702,1098,H,True,590,0.5373406193078324
sample_2,1702,1099,T,False,590,0.5368516833484986
sample_2,1702,1100,H,True,591,0.5372727272727272
sample_2,1702,1101,T,False,591,0.5367847411444142
sample_2,1702,1102,T,False,591,0.5362976406533575
sample_2,1702,1103,T,False,591,0.5358114233907525
sample_2,1702,1104,T,False,591,0.5353260869565217
sample_2,1702,1105,T,False,591,0.534841628959276
sample_2,1702,1106,T,False,591,0.5343580470162749
sample_2,1702,1107,T,False,591,0.5338753387533876
sample_2,1702,1108,H,True,592,0.5342960288808665
sample_2,1702,1109,T,False,592,0.5338142470694319
sample_2,1702,1110,T,False,592,0.5333333333333333
sample_2,1702,1111,H,True,593,0.5337533753375338
sample_2,1702,1112,T,False,593,0.533273381294964
sample_2,1702,1113,T,False,593,0.5327942497753818
sample_2,1702,1114,H,True,594,0.533213644524237
sample_2,1702,1115,H,True,595,0.5336322869955157
sample_2,1702,1116,T,False,595,0.5331541218637993
sample_2,1702,1117,H,True,596,0.5335720680393913
sample_2,1702,1118,T,False,596,0.5330948121645797
sample_2,1702,1119,T,False,596,0.5326184092940125
sample_2,1702,1120,T,False,596,0.5321428571428571
sample_2,1702,1121,T,False,596,0.5316681534344335
sample_2,1702,1122,H,True,597,0.5320855614973262
sample_2,1702,1123,H,True,598,0.5325022261798753
sample_2,1702,1124,T,False,598,0.5320284697508897
sample_2,1702,1125,H,True,599,0.5324444444444445
sample_2,1702,1126,T,False,599,0.5319715808170515
sample_2,1702,1127,T,False,599,0.5314995563442768
sample_2,1702,1128,H,True,600,0.5319148936170213
sample_2,1702,1129,T,False,600,0.5314437555358724
sample_2,1702,1130,T,False,600,0.5309734513274337
sample_2,1702,1131,H,True,601,0.5313881520778072
sample_2,1702,1132,H,True,602,0.5318021201413428
sample_2,1702,1133,T,False,602,0.531332744924978
sample_2,1702,1134,H,True,603,0.5317460317460317
sample_2,1702,1135,T,False,603,0.5312775330396475
sample_2,1702,1136,T,False,603,0.5308098591549296
sample_2,1702,1137,H,True,604,0.5312225153913809
sample_2,1702,1138,T,False,604,0.5307557117750439
sample_2,1702,1139,T,False,604,0.5302897278314311
sample_2,1702,1140,H,True,605,0.5307017543859649
sample_2,1702,1141,T,False,605,0.530236634531113
sample_2,1702,1142,H,True,606,0.5306479859894921
sample_2,1702,1143,T,False,606,0.5301837270341208
sample_2,1702,1144,T,False,606,0.5297202797202797
sample_2,1702,1145,H,True,607,0.5301310043668123
sample_2,1702,1146,T,False,607,0.5296684118673648
sample_2,1702,1147,T,False,607,0.5292066259808196
sample_2,1702,1148,H,True,608,0.5296167247386759
sample_2,1702,1149,H,True,609,0.5300261096605744
sample_2,1702,1150,H,True,610,0.5304347826086957
sample_2,1702,1151,T,False,610,0.5299739357080799
sample_2,1702,1152,H,True,611,0.5303819444444444
sample_2,1702,1153,H,True,612,0.5307892454466608
sample_2,1702,1154,T,False,612,0.5303292894280762
sample_2,1702,1155,H,True,613,0.5307359307359307
sample_2,1702,1156,H,True,614,0.5311418685121108
