sample_id,seed,trial,roll,is_even,is_at_least_5
sample_1,701,930,1,False,False
sample_1,701,931,5,False,True
sample_1,701,932,2,True,False
sample_1,701,933,2,True,False
sample_1,701,934,4,True,False
sample_1,701,935,2,True,False
sample_1,701,936,4,True,False
sample_1,701,937,2,True,False
sample_1,701,938,4,True,False
sample_1,701,939,4,True,False
sample_1,701,940,2,True,False
sample_1,701,941,6,True,True
sample_1,701,942,6,True,True
sample_1,701,943,4,True,False
sample_1,701,944,3,False,False
sample_1,701,945,3,False,False
sample_1,701,946,6,True,True
sample_1,701,947,6,True,True
sample_1,701,948,6,True,True
sample_1,701,949,6,True,True
sample_1,701,950,5,False,True
sample_1,701,951,1,False,False
sample_1,701,952,1,False,False
sample_1,701,953,2,True,False
sample_1,701,954,1,False,False
sample_1,701,955,6,True,True
sample_1,701,956,2,True,False
sample_1,701,957,1,False,False
sample_1,701,958,4,True,False
sample_1,701,959,4,True,False
sample_1,701,960,6,True,True
sample_1,701,961,5,False,True
sample_1,701,962,6,True,True
sample_1,701,963,3,False,False
sample_1,701,964,4,True,False
sample_1,701,965,5,False,True
sample_1,701,966,2,True,False
sample_1,701,967,4,True,False
sample_1,701,968,5,False,True
sample_1,701,969,4,True,False
sample_1,701,970,2,True,False
sample_1,701,971,1,False,False
sample_1,701,972,5,False,True
sample_1,701,973,4,True,False
sample_1,701,974,3,False,False
sample_1,701,975,3,False,False
sample_1,701,976,1,False,False
sample_1,701,977,4,True,False
sample_1,701,978,1,False,False
sample_1,701,979,2,True,False
sample_1,701,980,1,False,False
sample_1,701,981,5,False,True
sample_1,701,982,1,False,False
sample_1,701,983,5,False,True
sample_1,701,984,4,True,False
sample_1,701,985,1,False,False
sample_1,701,986,3,False,False
sample_1,701,987,6,True,True
sample_1,701,988,4,True,False
sample_1,701,989,5,False,True
sample_1,701,990,4,True,False
sample_1,701,991,4,True,False
sample_1,701,992,4,True,False
sample_1,701,993,4,True,False
sample_1,701,994,5,False,True
sample_1,701,995,4,True,False
sample_1,701,996,5,False,True
sample_1,701,997,5,False,True
sample_1,701,998,3,False,False
sample_1,701,999,2,True,False
sample_1,701,1000,1,False,False
sample_2,1701,1,3,False,False
sample_2,1701,2,3,False,False
sample_2,1701,3,5,False,True
sample_2,1701,4,2,True,False
sample_2,1701,5,5,False,True
sample_2,1701,6,1,False,False
sample_2,1701,7,3,False,False
sample_2,1701,8,1,False,False
sample_2,1701,9,6,True,True
sample_2,1701,10,3,False,False
sample_2,1701,11,4,True,False
sample_2,1701,12,6,True,True
sample_2,1701,13,4,True,False
sample_2,1701,14,2,True,False
sample_2,1701,15,6,True,True
sample_2,1701,16,4,True,False
sample_2,1701,17,1,False,False
sample_2,1701,18,6,True,True
sample_2,1701,19,6,True,True
sample_2,1701,20,2,True,False
sample_2,1701,21,2,True,False
sample_2,1701,22,2,True,False
sample_2,1701,23,4,True,False
sample_2,1701,24,2,True,False
sample_2,1701,25,2,True,False
sample_2,1701,26,6,True,True
sample_2,1701,27,4,True,False
sample_2,1701,28,1,False,False
sample_2,1701,29,1,False,False
sample_2,1701,30,6,True,True
sample_2,1701,31,3,False,False
sample_2,1701,32,6,True,True
sample_2,1701,33,2,True,False
sample_2,1701,34,1,False,False
sample_2,1701,35,3,False,False
sample_2,1701,36,1,False,False
sample_2,1701,37,3,False,False
sample_2,1701,38,5,False,True
sample_2,1701,39,5,False,True
sample_2,1701,40,3,False,False
sample_2,1701,41,4,True,False
sample_2,1701,42,1,False,False
sample_2,1701,43,4,True,False
sample_2,1701,44,4,True,False
sample_2,1701,45,2,True,False
sample_2,1701,46,5,False,True
sample_2,1701,47,5,False,True
sample_2,1701,48,6,True,True
sample_2,1701,49,2,True,False
sample_2,1701,50,2,True,False
sample_2,1701,51,3,False,False
sample_2,1701,52,6,True,True
sample_2,1701,53,1,False,False
sample_2,1701,54,4,True,False
sample_2,1701,55,3,False,False
sample_2,1701,56,2,True,False
sample_2,1701,57,3,False,False
sample_2,1701,58,2,True,False
sample_2,1701,59,4,True,False
sample_2,1701,60,3,False,False
sample_2,1701,61,1,False,False
sample_2,1701,62,6,True,True
sample_2,1701,63,3,False,False
sample_2,1701,64,6,True,True
sample_2,1701,65,5,False,True
sample_2,1701,66,6,True,True
sample_2,1701,67,5,False,True
sample_2,1701,68,6,True,True
sample_2,1701,69,6,True,True
sample_2,1701,70,5,False,True
sample_2,1701,71,3,False,False
sample_2,1701,72,5,False,True
sample_2,1701,73,5,False,True
sample_2,1701,74,3,False,False
sample_2,1701,75,3,False,False
sample_2,1701,76,3,False,False
sample_2,1701,77,4,True,False
sample_2,1701,78,4,True,False
sample_2,1701,79,3,False,False
sample_2,1701,80,2,True,False
sample_2,1701,81,2,True,False
sample_2,1701,82,2,True,False
sample_2,1701,83,3,False,False
sample_2,1701,84,2,True,False
sample_2,1701,85,1,False,False
sample_2,1701,86,3,False,False
sample_2,1701,87,5,False,True
sample_2,1701,88,2,True,False
sample_2,1701,89,2,True,False
sample_2,1701,90,6,True,True
sample_2,1701,91,2,True,False
sample_2,1701,92,5,False,True
sample_2,1701,93,3,False,False
sample_2,1701,94,1,False,False
sample_2,1701,95,2,True,False
sample_2,1701,96,3,False,False
sample_2,1701,97,3,False,False
sample_2,1701,98,5,False,True
sample_2,1701,99,6,True,True
sample_2,1701,100,5,False,True
sample_2,1701,101,1,False,False
sample_2,1701,102,3,False,False
sample_2,1701,103,6,True,True
sample_2,1701,104,5,False,True
sample_2,1701,105,4,True,False
sample_2,1701,106,6,True,True
sample_2,1701,107,4,True,False
sample_2,1701,108,6,True,True
sample_2,1701,109,1,False,False
sample_2,1701,110,2,True,False
sample_2,1701,111,3,False,False
sample_2,1701,112,1,False,False
sample_2,1701,113,3,False,False
sample_2,1701,114,5,False,True
sample_2,1701,115,1,False,False
sample_2,1701,116,1,False,False
sample_2,1701,117,4,True,False
sample_2,1701,118,6,True,True
sample_2,1701,119,3,False,False
sample_2,1701,120,6,True,True
sample_2,1701,121,2,True,False
sample_2,1701,122,3,False,False
sample_2,1701,123,6,True,True
sample_2,1701,124,5,False,True
sample_2,1701,125,1,False,False
sample_2,1701,126,6,True,True
sample_2,1701,127,6,True,True
sample_2,1701,128,5,False,True
sample_2,1701,129,4,True,False
sample_2,1701,130,5,False,True
sample_2,1701,131,4,True,False
sample_2,1701,132,2,True,False
sample_2,1701,133,4,True,False
sample_2,1701,134,6,True,True
sample_2,1701,135,5,False,True
sample_2,1701,136,5,False,True
sample_2,1701,137,3,False,False
sample_2,1701,138,4,True,False
sample_2,1701,139,4,True,False
sample_2,1701,140,5,False,True
sample_2,1701,141,3,False,False
sample_2,1701,142,4,True,False
sample_2,1701,143,6,True,True
sample_2,1701,144,5,False,True
sample_2,1701,145,2,True,False
sample_2,1701,146,4,True,False
sample_2,1701,147,5,False,True
sample_2,1701,148,2,True,False
sample_2,1701,149,5,False,True
sample_2,1701,150,1,False,False
sample_2,1701,151,6,True,True
sample_2,1701,152,1,False,False
sample_2,1701,153,3,False,False
sample_2,1701,154,6,True,True
sample_2,1701,155,3,False,False
sample_2,1701,156,6,True,True
sample_2,1701,157,2,True,False
sample_2,1701,158,3,False,False
sample_2,1701,159,4,True,False
sample_2,1701,160,4,True,False
sample_2,1701,161,1,False,False
sample_2,1701,162,1,False,False
sample_2,1701,163,4,True,False
sample_2,1701,164,2,True,False
sample_2,1701,165,5,False,True
sample_2,1701,166,4,True,False
sample_2,1701,167,4,True,False
sample_2,1701,168,2,True,False
sample_2,1701,169,3,False,False
sample_2,1701,170,4,True,False
sample_2,1701,171,3,False,False
sample_2,1701,172,3,False,False
sample_2,1701,173,1,False,False
sample_2,1701,174,5,False,True
sample_2,1701,175,3,False,False
sample_2,1701,176,5,False,True
sample_2,1701,177,6,True,True
sample_2,1701,178,6,True,True
sample_2,1701,179,2,True,False
sample_2,1701,180,6,True,True
sample_2,1701,181,6,True,True
sample_2,1701,182,6,True,True
sample_2,1701,183,2,True,False
sample_2,1701,184,6,True,True
sample_2,1701,185,6,True,True
sample_2,1701,186,3,False,False
sample_2,1701,187,6,True,True
sample_2,1701,188,4,True,False
sample_2,1701,189,2,True,False
sample_2,1701,190,6,True,True
sample_2,1701,191,5,False,True
sample_2,1701,192,6,True,True
sample_2,1701,193,4,True,False
sample_2,1701,194,2,True,False
sample_2,1701,195,1,False,False
sample_2,1701,196,5,False,True
sample_2,1701,197,5,False,True
sample_2,1701,198,2,True,False
sample_2,1701,199,5,False,True
sample_2,1701,200,4,True,False
sample_2,1701,201,3,False,False
sample_2,1701,202,1,False,False
sample_2,1701,203,4,True,False
sample_2,1701,204,4,True,False
sample_2,1701,205,3,False,False
sample_2,1701,206,4,True,False
sample_2,1701,207,2,True,False
sample_2,1701,208,2,True,False
sample_2,1701,209,4,True,False
sample_2,1701,210,3,False,False
sample_2,1701,211,6,True,True
sample_2,1701,212,5,False,True
sample_2,1701,213,2,True,False
sample_2,1701,214,2,True,False
sample_2,1701,215,1,False,False
sample_2,1701,216,1,False,False
sample_2,1701,217,4,True,False
sample_2,1701,218,4,True,False
sample_2,1701,219,5,False,True
sample_2,1701,220,1,False,False
sample_2,1701,221,5,False,True
sample_2,1701,222,5,False,True
sample_2,1701,223,3,False,False
sample_2,1701,224,3,False,False
sample_2,1701,225,4,True,False
sample_2,1701,226,2,True,False
sample_2,1701,227,3,False,False
sample_2,1701,228,6,True,True
sample_2,1701,229,6,True,True
sample_2,1701,230,1,False,False
sample_2,1701,231,4,True,False
sample_2,1701,232,2,True,False
sample_2,1701,233,3,False,False
sample_2,1701,234,5,False,True
sample_2,1701,235,4,True,False
sample_2,1701,236,3,False,False
sample_2,1701,237,6,True,True
sample_2,1701,238,4,True,False
sample_2,1701,239,5,False,True
sample_2,1701,240,4,True,False
sample_2,1701,241,3,False,False
sample_2,1701,242,5,False,True
sample_2,1701,243,5,False,True
sample_2,1701,244,5,False,True
sample_2,1701,245,6,True,True
sample_2,1701,246,4,True,False
sample_2,1701,247,6,True,True
sample_2,1701,248,3,False,False
sample_2,1701,249,1,False,False
sample_2,1701,250,2,True,False
sample_2,1701,251,3,False,False
sample_2,1701,252,1,False,False
sample_2,1701,253,6,True,True
sample_2,1701,254,4,True,False
sample_2,1701,255,4,True,False
sample_2,1701,256,3,False,False
sample_2,1701,257,6,True,True
sample_2,1701,258,6,True,True
sample_2,1701,259,2,True,False
sample_2,1701,260,2,True,False
sample_2,1701,261,6,True,True
sample_2,1701,262,4,True,False
sample_2,1701,263,3,False,False
sample_2,1701,264,6,True,True
sample_2,1701,265,5,False,True
sample_2,1701,266,1,False,False
sample_2,1701,267,5,False,True
sample_2,1701,268,1,False,False
sample_2,1701,269,4,True,False
sample_2,1701,270,6,True,True
sample_2,1701,271,1,False,False
sample_2,1701,272,4,True,False
sample_2,1701,273,2,True,False
sample_2,1701,274,2,True,False
sample_2,1701,275,6,True,True
sample_2,1701,276,5,False,True
sample_2,1701,277,4,True,False
sample_2,1701,278,4,True,False
sample_2,1701,279,2,True,False
sample_2,1701,280,6,True,True
sample_2,1701,281,1,False,False
sample_2,1701,282,6,True,True
sample_2,1701,283,3,False,False
sample_2,1701,284,3,False,False
sample_2,1701,285,2,True,False
sample_2,1701,286,6,True,True
sample_2,1701,287,4,True,False
sample_2,1701,288,1,False,False
sample_2,1701,289,3,False,False
sample_2,1701,290,6,True,True
sample_2,1701,291,3,False,False
sample_2,1701,292,6,True,True
sample_2,1701,293,3,False,False
sample_2,1701,294,6,True,True
sample_2,1701,295,1,False,False
sample_2,1701,296,6,True,True
sample_2,1701,297,6,True,True
sample_2,1701,298,4,True,False
sample_2,1701,299,1,False,False
sample_2,1701,300,3,False,False
sample_2,1701,301,4,True,False
sample_2,1701,302,4,True,False
sample_2,1701,303,4,True,False
sample_2,1701,304,2,True,False
sample_2,1701,305,3,False,False
sample_2,1701,306,4,True,False
sample_2,1701,307,3,False,False
sample_2,1701,308,2,True,False
sample_2,1701,309,5,False,True
sample_2,1701,310,4,True,False
sample_2,1701,311,4,True,False
sample_2,1701,312,6,True,True
sample_2,1701,313,1,False,False
sample_2,1701,314,4,True,False
sample_2,1701,315,3,False,False
sample_2,1701,316,2,True,False
sample_2,1701,317,2,True,False
sample_2,1701,318,2,True,False
sample_2,1701,319,3,False,False
sample_2,1701,320,4,True,False
sample_2,1701,321,4,True,False
sample_2,1701,322,2,True,False
sample_2,1701,323,4,True,False
sample_2,1701,324,2,True,False
sample_2,1701,325,5,False,True
sample_2,1701,326,3,False,False
sample_2,1701,327,6,True,True
sample_2,1701,328,6,True,True
sample_2,1701,329,6,True,True
sample_2,1701,330,6,True,True
sample_2,1701,331,1,False,False
sample_2,1701,332,1,False,False
sample_2,1701,333,4,True,False
sample_2,1701,334,3,False,False
sample_2,1701,335,4,True,False
sample_2,1701,336,6,True,True
sample_2,1701,337,2,True,False
sample_2,1701,338,5,False,True
sample_2,1701,339,6,True,True
sample_2,1701,340,5,False,True
sample_2,1701,341,3,False,False
sample_2,1701,342,6,True,True
sample_2,1701,343,6,True,True
sample_2,1701,344,1,False,False
sample_2,1701,345,4,True,False
sample_2,1701,346,3,False,False
sample_2,1701,347,3,False,False
sample_2,1701,348,3,False,False
sample_2,1701,349,3,False,False
sample_2,1701,350,4,True,False
sample_2,1701,351,4,True,False
sample_2,1701,352,2,True,False
sample_2,1701,353,3,False,False
sample_2,1701,354,3,False,False
sample_2,1701,355,5,False,True
sample_2,1701,356,4,True,False
sample_2,1701,357,4,True,False
sample_2,1701,358,6,True,True
sample_2,1701,359,4,True,False
sample_2,1701,360,4,True,False
sample_2,1701,361,5,False,True
sample_2,1701,362,6,True,True
sample_2,1701,363,6,True,True
sample_2,1701,364,4,True,False
sample_2,1701,365,1,False,False
sample_2,1701,366,6,True,True
sample_2,1701,367,2,True,False
sample_2,1701,368,3,False,False
sample_2,1701,369,6,True,True
sample_2,1701,370,5,False,True
sample_2,1701,371,4,True,False
sample_2,1701,372,4,True,False
sample_2,1701,373,6,True,True
sample_2,1701,374,4,True,False
sample_2,1701,375,2,True,False
sample_2,1701,376,4,True,False
sample_2,1701,377,3,False,False
sample_2,1701,378,2,True,False
sample_2,1701,379,3,False,False
sample_2,1701,380,5,False,True
sample_2,1701,381,2,True,False
sample_2,1701,382,3,False,False
sample_2,1701,383,1,False,False
sample_2,1701,384,2,True,False
sample_2,1701,385,5,False,True
sample_2,1701,386,5,False,True
sample_2,1701,387,3,False,False
sample_2,1701,388,1,False,False
sample_2,1701,389,5,False,True
sample_2,1701,390,4,True,False
sample_2,1701,391,4,True,False
sample_2,1701,392,4,True,False
sample_2,1701,393,4,True,False
sample_2,1701,394,5,False,True
sample_2,1701,395,2,True,False
sample_2,1701,396,3,False,False
sample_2,1701,397,5,False,True
sample_2,1701,398,5,False,True
sample_2,1701,399,5,False,True
sample_2,1701,400,2,True,False
sample_2,1701,401,5,False,True
sample_2,1701,402,1,False,False
sample_2,1701,403,6,True,True
sample_2,1701,404,5,False,True
sample_2,1701,405,5,False,True
sample_2,1701,406,2,True,False
sample_2,1701,407,2,True,False
sample_2,1701,408,5,False,True
sample_2,1701,409,1,False,False
sample_2,1701,410,6,True,True
sample_2,1701,411,2,True,False
sample_2,1701,412,6,True,True
sample_2,1701,413,6,True,True
sample_2,1701,414,5,False,True
sample_2,1701,415,3,False,False
sample_2,1701,416,1,False,False
sample_2,1701,417,3,False,False
sample_2,1701,418,1,False,False
sample_2,1701,419,3,False,False
sample_2,1701,420,1,False,False
sample_2,1701,421,3,False,False
sample_2,1701,422,6,True,True
sample_2,1701,423,6,True,True
sample_2,1701,424,2,True,False
sample_2,1701,425,3,False,False
sample_2,1701,426,6,True,True
sample_2,1701,427,3,False,False
sample_2,1701,428,3,False,False
sample_2,1701,429,5,False,True
sample_2,1701,430,6,True,True
sample_2,1701,431,4,True,False
sample_2,1701,432,3,False,False
sample_2,1701,433,4,True,False
sample_2,1701,434,5,False,True
sample_2,1701,435,2,True,False
sample_2,1701,436,5,False,True
sample_2,1701,437,2,True,False
sample_2,1701,438,6,True,True
sample_2,1701,439,6,True,True
sample_2,1701,440,3,False,False
sample_2,1701,441,1,False,False
sample_2,1701,442,6,True,True
sample_2,1701,443,3,False,False
sample_2,1701,444,4,True,False
sample_2,1701,445,6,True,True
sample_2,1701,446,4,True,False
sample_2,1701,447,1,False,False
sample_2,1701,448,4,True,False
sample_2,1701,449,2,True,False
sample_2,1701,450,6,True,True
sample_2,1701,451,6,True,True
sample_2,1701,452,6,True,True
sample_2,1701,453,2,True,False
sample_2,1701,454,3,False,False
sample_2,1701,455,1,False,False
sample_2,1701,456,2,True,False
sample_2,1701,457,5,False,True
sample_2,1701,458,4,True,False
sample_2,1701,459,6,True,True
sample_2,1701,460,2,True,False
sample_2,1701,461,4,True,False
sample_2,1701,462,5,False,True
sample_2,1701,463,2,True,False
sample_2,1701,464,3,False,False
sample_2,1701,465,6,True,True
sample_2,1701,466,3,False,False
sample_2,1701,467,1,False,False
sample_2,1701,468,4,True,False
sample_2,1701,469,1,False,False
sample_2,1701,470,4,True,False
sample_2,1701,471,5,False,True
sample_2,1701,472,5,False,True
sample_2,1701,473,6,True,True
sample_2,1701,474,5,False,True
sample_2,1701,475,6,True,True
sample_2,1701,476,5,False,True
sample_2,1701,477,2,True,False
sample_2,1701,478,6,True,True
sample_2,1701,479,3,False,False
sample_2,1701,480,5,False,True
sample_2,1701,481,2,True,False
sample_2,1701,482,5,False,True
sample_2,1701,483,1,False,False
sample_2,1701,484,2,True,False
sample_2,1701,485,5,False,True
sample_2,1701,486,6,True,True
sample_2,1701,487,4,True,False
sample_2,1701,488,5,False,True
sample_2,1701,489,6,True,True
sample_2,1701,490,3,False,False
sample_2,1701,491,1,False,False
sample_2,1701,492,4,True,False
sample_2,1701,493,5,False,True
sample_2,1701,494,4,True,False
sample_2,1701,495,1,False,False
sample_2,1701,496,6,True,True
sample_2,1701,497,6,True,True
sample_2,1701,498,3,False,False
sample_2,1701,499,5,False,True
sample_2,1701,500,3,False,False
sample_2,1701,501,3,False,False
sample_2,1701,502,6,True,True
sample_2,1701,503,6,True,True
sample_2,1701,504,3,False,False
sample_2,1701,505,5,False,True
sample_2,1701,506,5,False,True
sample_2,1701,507,6,True,True
sample_2,1701,508,3,False,False
sample_2,1701,509,2,True,False
sample_2,1701,510,4,True,False
sample_2,1701,511,1,False,False
sample_2,1701,512,4,True,False
sample_2,1701,513,2,True,False
sample_2,1701,514,1,False,False
sample_2,1701,515,5,False,True
sample_2,1701,516,5,False,True
sample_2,1701,517,5,False,True
sample_2,1701,518,6,True,True
sample_2,1701,519,6,True,True
sample_2,1701,520,3,False,False
sample_2,1701,521,6,True,True
sample_2,1701,522,1,False,False
sample_2,1701,523,6,True,True
sample_2,1701,524,5,False,True
sample_2,1701,525,1,False,False
sample_2,1701,526,4,True,False
sample_2,1701,527,4,True,False
sample_2,1701,528,3,False,False
sample_2,1701,529,3,False,False
sample_2,1701,530,6,True,True
sample_2,1701,531,3,False,False
sample_2,1701,532,3,False,False
sample_2,1701,533,2,True,False
sample_2,1701,534,6,True,True
sample_2,1701,535,1,False,False
sample_2,1701,536,4,True,False
sample_2,1701,537,6,True,True
sample_2,1701,538,6,True,True
sample_2,1701,539,1,False,False
sample_2,1701,540,6,True,True
sample_2,1701,541,1,False,False
sample_2,1701,542,3,False,False
sample_2,1701,543,1,False,False
sample_2,1701,544,6,True,True
sample_2,1701,545,2,True,False
sample_2,1701,546,4,True,False
sample_2,1701,547,2,True,False
sample_2,1701,548,6,True,True
sample_2,1701,549,6,True,True
sample_2,1701,550,2,True,False
sample_2,1701,551,2,True,False
sample_2,1701,552,6,True,True
sample_2,1701,553,3,False,False
sample_2,1701,554,3,False,False
sample_2,1701,555,2,True,False
sample_2,1701,556,4,True,False
sample_2,1701,557,2,True,False
sample_2,1701,558,4,True,False
sample_2,1701,559,4,True,False
sample_2,1701,560,5,False,True
sample_2,1701,561,4,True,False
sample_2,1701,562,6,True,True
sample_2,1701,563,2,True,False
sample_2,1701,564,6,True,True
sample_2,1701,565,5,False,True
sample_2,1701,566,2,True,False
sample_2,1701,567,5,False,True
sample_2,1701,568,3,False,False
sample_2,1701,569,2,True,False
sample_2,1701,570,4,True,False
sample_2,1701,571,3,False,False
sample_2,1701,572,6,True,True
sample_2,1701,573,4,True,False
sample_2,1701,574,5,False,True
sample_2,1701,575,6,True,True
sample_2,1701,576,3,False,False
sample_2,1701,577,2,True,False
sample_2,1701,578,6,True,True
sample_2,1701,579,2,True,False
sample_2,1701,580,2,True,False
sample_2,1701,581,5,False,True
sample_2,1701,582,5,False,True
sample_2,1701,583,3,False,False
sample_2,1701,584,5,False,True
sample_2,1701,585,2,True,False
sample_2,1701,586,5,False,True
sample_2,1701,587,3,False,False
sample_2,1701,588,2,True,False
sample_2,1701,589,3,False,False
sample_2,1701,590,2,True,False
sample_2,1701,591,5,False,True
sample_2,1701,592,4,True,False
sample_2,1701,593,1,False,False
sample_2,1701,594,1,False,False
sample_2,1701,595,4,True,False
sample_2,1701,596,1,False,False
sample_2,1701,597,3,False,False
sample_2,1701,598,1,False,False
sample_2,1701,599,1,False,False
sample_2,1701,600,4,True,False
sample_2,1701,601,6,True,True
sample_2,1701,602,5,False,True
sample_2,1701,603,6,True,True
sample_2,1701,604,2,True,False
sample_2,1701,605,3,False,False
sample_2,1701,606,3,False,False
sample_2,1701,607,4,True,False
sample_2,1701,608,1,False,False
sample_2,1701,609,2,True,False
sample_2,1701,610,1,False,False
sample_2,1701,611,4,True,False
sample_2,1701,612,6,True,True
sample_2,1701,613,1,False,False
sample_2,1701,614,6,True,True
sample_2,1701,615,4,True,False
sample_2,1701,616,1,False,False
sample_2,1701,617,1,False,False
sample_2,1701,618,6,True,True
sample_2,1701,619,4,True,False
sample_2,1701,620,2,True,False
sample_2,1701,621,1,False,False
sample_2,1701,622,3,False,False
sample_2,1701,623,1,False,False
sample_2,1701,624,4,True,False
sample_2,1701,625,2,True,False
sample_2,1701,626,1,False,False
sample_2,1701,627,3,False,False
sample_2,1701,628,4,True,False
sample_2,1701,629,6,True,True
sample_2,1701,630,2,True,False
sample_2,1701,631,3,False,False
sample_2,1701,632,3,False,False
sample_2,1701,633,2,True,False
sample_2,1701,634,2,True,False
sample_2,1701,635,5,False,True
sample_2,1701,636,2,True,False
sample_2,1701,637,5,False,True
sample_2,1701,638,5,False,True
sample_2,1701,639,3,False,False
sample_2,1701,640,3,False,False
sample_2,1701,641,4,True,False
sample_2,1701,642,2,True,False
sample_2,1701,643,5,False,True
sample_2,1701,644,4,True,False
sample_2,1701,645,2,True,False
sample_2,1701,646,4,True,False
sample_2,1701,647,3,False,False
sample_2,1701,648,4,True,False
sample_2,1701,649,2,True,False
sample_2,1701,650,1,False,False
sample_2,1701,651,6,True,True
sample_2,1701,652,6,True,True
sample_2,1701,653,2,True,False
sample_2,1701,654,4,True,False
sample_2,1701,655,2,True,False
sample_2,1701,656,6,True,True
sample_2,1701,657,5,False,True
sample_2,1701,658,4,True,False
sample_2,1701,659,2,True,False
sample_2,1701,660,4,True,False
sample_2,1701,661,4,True,False
sample_2,1701,662,4,True,False
sample_2,1701,663,2,True,False
sample_2,1701,664,6,True,True
sample_2,1701,665,2,True,False
sample_2,1701,666,4,True,False
sample_2,1701,667,3,False,False
sample_2,1701,668,3,False,False
sample_2,1701,669,5,False,True
sample_2,1701,670,6,True,True
sample_2,1701,671,3,False,False
sample_2,1701,672,6,True,True
sample_2,1701,673,4,True,False
sample_2,1701,674,6,True,True
sample_2,1701,675,4,True,False
sample_2,1701,676,5,False,True
sample_2,1701,677,3,False,False
sample_2,1701,678,3,False,False
sample_2,1701,679,6,True,True
sample_2,1701,680,4,True,False
sample_2,1701,681,6,True,True
sample_2,1701,682,6,True,True
sample_2,1701,683,1,False,False
sample_2,1701,684,2,True,False
sample_2,1701,685,2,True,False
sample_2,1701,686,4,True,False
sample_2,1701,687,1,False,False
sample_2,1701,688,6,True,True
sample_2,1701,689,5,False,True
sample_2,1701,690,6,True,True
sample_2,1701,691,3,False,False
sample_2,1701,692,2,True,False
sample_2,1701,693,4,True,False
sample_2,1701,694,5,False,True
sample_2,1701,695,3,False,False
sample_2,1701,696,3,False,False
sample_2,1701,697,6,True,True
sample_2,1701,698,5,False,True
sample_2,1701,699,3,False,False
sample_2,1701,700,3,False,False
sample_2,1701,701,2,True,False
sample_2,1701,702,3,False,False
sample_2,1701,703,5,False,True
sample_2,1701,704,4,True,False
sample_2,1701,705,6,True,True
sample_2,1701,706,4,True,False
sample_2,1701,707,3,False,False
sample_2,1701,708,5,False,True
sample_2,1701,709,3,False,False
sample_2,1701,710,6,True,True
sample_2,1701,711,6,True,True
sample_2,1701,712,5,False,True
sample_2,1701,713,5,False,True
sample_2,1701,714,1,False,False
sample_2,1701,715,5,False,True
sample_2,1701,716,4,True,False
sample_2,1701,717,5,False,True
sample_2,1701,718,4,True,False
sample_2,1701,719,1,False,False
sample_2,1701,720,4,True,False
sample_2,1701,721,1,False,False
sample_2,1701,722,1,False,False
sample_2,1701,723,3,False,False
sample_2,1701,724,4,True,False
sample_2,1701,725,2,True,False
sample_2,1701,726,2,True,False
sample_2,1701,727,6,True,True
sample_2,1701,728,1,False,False
sample_2,1701,729,6,True,True
sample_2,1701,730,6,True,True
sample_2,1701,731,5,False,True
sample_2,1701,732,6,True,True
sample_2,1701,733,4,True,False
sample_2,1701,734,6,True,True
sample_2,1701,735,5,False,True
sample_2,1701,736,6,True,True
sample_2,1701,737,1,False,False
sample_2,1701,738,6,True,True
sample_2,1701,739,6,True,True
sample_2,1701,740,3,False,False
sample_2,1701,741,4,True,False
sample_2,1701,742,6,True,True
sample_2,1701,743,3,False,False
sample_2,1701,744,1,False,False
sample_2,1701,745,1,False,False
sample_2,1701,746,4,True,False
sample_2,1701,747,2,True,False
sample_2,1701,748,5,False,True
sample_2,1701,749,4,True,False
sample_2,1701,750,4,True,False
sample_2,1701,751,1,False,False
sample_2,1701,752,3,False,False
sample_2,1701,753,3,False,False
sample_2,1701,754,5,False,True
sample_2,1701,755,6,True,True
sample_2,1701,756,4,True,False
sample_2,1701,757,6,True,True
sample_2,1701,758,2,True,False
sample_2,1701,759,1,False,False
sample_2,1701,760,6,True,True
sample_2,1701,761,6,True,True
sample_2,1701,762,1,False,False
sample_2,1701,763,1,False,False
sample_2,1701,764,4,True,False
sample_2,1701,765,2,True,False
sample_2,1701,766,4,True,False
sample_2,1701,767,2,True,False
sample_2,1701,768,1,False,False
sample_2,1701,769,5,False,True
sample_2,1701,770,3,False,False
sample_2,1701,771,4,True,False
sample_2,1701,772,4,True,False
sample_2,1701,773,1,False,False
sample_2,1701,774,4,True,False
sample_2,1701,775,4,True,False
sample_2,1701,776,4,True,False
sample_2,1701,777,6,True,True
sample_2,1701,778,5,False,True
sample_2,1701,779,3,False,False
sample_2,1701,780,4,True,False
sample_2,1701,781,4,True,False
sample_2,1701,782,1,False,False
sample_2,1701,783,4,True,False
sample_2,1701,784,5,False,True
sample_2,1701,785,2,True,False
sample_2,1701,786,6,True,True
sample_2,1701,787,3,False,False
sample_2,1701,788,4,True,False
sample_2,1701,789,3,False,False
sample_2,1701,790,5,False,True
sample_2,1701,791,2,True,False
sample_2,1701,792,2,True,False
sample_2,1701,793,6,True,True
sample_2,1701,794,6,True,True
sample_2,1701,795,4,True,False
sample_2,1701,796,5,False,True
sample_2,1701,797,2,True,False
sample_2,1701,798,2,True,False
sample_2,1701,799,4,True,False
sample_2,1701,800,6,True,True
sample_2,1701,801,2,True,False
sample_2,1701,802,2,True,False
sample_2,1701,803,1,False,False
sample_2,1701,804,4,True,False
sample_2,1701,805,5,False,True
sample_2,1701,806,2,True,False
